[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-21 10:26:50] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-21 10:26:50] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-21 10:26:50] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-21 10:26:50] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402\
[2024-10-21 10:26:50] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Hello.svg
[2024-10-21 10:29:07] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 741
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf3ab500-imYu2o.tmp
[2024-10-21 10:29:07] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Hello.svg?simply_static_page=502
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Hello.svg?simply_static_page=502
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:103] Filesize: 18398 bytes
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Hello.svg
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf3ab500-imYu2o.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Hello.svg
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:07] [class-ss-page.php:119] Checking Content Identical:e91813a98192e260d49e6361f3ace4c7eb414c17===. Value: FALSE
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Setup.svg
[2024-10-21 10:29:07] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 741
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf3bf1d6-7yQsB9.tmp
[2024-10-21 10:29:07] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Setup.svg?simply_static_page=503
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Setup.svg?simply_static_page=503
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:103] Filesize: 14209 bytes
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Setup.svg
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf3bf1d6-7yQsB9.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Setup.svg
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:07] [class-ss-page.php:119] Checking Content Identical:2cd1ca54396ca1afa97363ddf2c18e38f79c3496===. Value: FALSE
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Library.svg
[2024-10-21 10:29:07] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 741
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf3d40ad-dJlzqV.tmp
[2024-10-21 10:29:07] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Library.svg?simply_static_page=504
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Library.svg?simply_static_page=504
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:103] Filesize: 9147 bytes
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/onboarding/Library.svg
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf3d40ad-dJlzqV.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/app/onboarding/Library.svg
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:07] [class-ss-page.php:119] Checking Content Identical:86679d0b6b9b8175537123d6e5e40c216c7f2dac===. Value: FALSE
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/archive.svg
[2024-10-21 10:29:07] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 741
[2024-10-21 10:29:07] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf3e90cc-HPnSXB.tmp
[2024-10-21 10:29:07] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/archive.svg?simply_static_page=505
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/archive.svg?simply_static_page=505
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:103] Filesize: 16399 bytes
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:07] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/archive.svg
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf3e90cc-HPnSXB.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/app/site-editor/archive.svg
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:08] [class-ss-page.php:119] Checking Content Identical:31785ce3a96e78bc0aff8a9ffb14a29d50e3639c===. Value: FALSE
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/error-404.svg
[2024-10-21 10:29:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 741
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf40aa8f-JxkQqE.tmp
[2024-10-21 10:29:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/error-404.svg?simply_static_page=506
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/error-404.svg?simply_static_page=506
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:103] Filesize: 11549 bytes
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/error-404.svg
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf40aa8f-JxkQqE.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/app/site-editor/error-404.svg
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:08] [class-ss-page.php:119] Checking Content Identical:9a203f86cf1396c2b739d79f49bb6c54404ae572===. Value: FALSE
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/footer.svg
[2024-10-21 10:29:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 741
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf41e698-XMwfcX.tmp
[2024-10-21 10:29:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/footer.svg?simply_static_page=507
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/footer.svg?simply_static_page=507
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:103] Filesize: 4327 bytes
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/footer.svg
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf41e698-XMwfcX.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/app/site-editor/footer.svg
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:08] [class-ss-page.php:119] Checking Content Identical:0dc2ec790d1d4dbe2bb5728483cafec08aae4079===. Value: FALSE
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/header.svg
[2024-10-21 10:29:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 741
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf431c3c-I5ig88.tmp
[2024-10-21 10:29:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/header.svg?simply_static_page=508
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/header.svg?simply_static_page=508
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:103] Filesize: 6895 bytes
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/header.svg
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf431c3c-I5ig88.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/app/site-editor/header.svg
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:08] [class-ss-page.php:119] Checking Content Identical:488bd4f598bbf63de621a620d1970e546148bbb4===. Value: FALSE
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/product.svg
[2024-10-21 10:29:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 741
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf444b7c-hujnx4.tmp
[2024-10-21 10:29:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/product.svg?simply_static_page=509
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/product.svg?simply_static_page=509
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:103] Filesize: 30831 bytes
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/product.svg
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf444b7c-hujnx4.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/app/site-editor/product.svg
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:08] [class-ss-page.php:119] Checking Content Identical:3472db8ce4f18bb2fc6048ebc1e759bd967d168c===. Value: FALSE
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/products.svg
[2024-10-21 10:29:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 741
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf4594b4-2CKqM1.tmp
[2024-10-21 10:29:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/products.svg?simply_static_page=510
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/products.svg?simply_static_page=510
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:103] Filesize: 50136 bytes
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/products.svg
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf4594b4-2CKqM1.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/app/site-editor/products.svg
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:08] [class-ss-page.php:119] Checking Content Identical:01705ec876b12a834aed31d594ec697ca962dc3f===. Value: FALSE
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/search-results.svg
[2024-10-21 10:29:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 741
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf470a74-TsF9q8.tmp
[2024-10-21 10:29:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/search-results.svg?simply_static_page=511
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/search-results.svg?simply_static_page=511
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:103] Filesize: 23805 bytes
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/search-results.svg
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf470a74-TsF9q8.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/app/site-editor/search-results.svg
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:08] [class-ss-page.php:119] Checking Content Identical:7a6f388e59af906421d7a19f3b02d2bd8c83755d===. Value: FALSE
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/single-page.svg
[2024-10-21 10:29:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 741
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf486f77-Fiorlx.tmp
[2024-10-21 10:29:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/single-page.svg?simply_static_page=512
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/single-page.svg?simply_static_page=512
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:103] Filesize: 7867 bytes
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/single-page.svg
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf486f77-Fiorlx.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/app/site-editor/single-page.svg
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:08] [class-ss-page.php:119] Checking Content Identical:0fa3f056b00d7df971ea1b65026b33596fa6cd84===. Value: FALSE
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/single-post.svg
[2024-10-21 10:29:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 741
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf49a434-Zu25j1.tmp
[2024-10-21 10:29:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/single-post.svg?simply_static_page=513
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/single-post.svg?simply_static_page=513
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:103] Filesize: 10015 bytes
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/single-post.svg
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf49a434-Zu25j1.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/app/site-editor/single-post.svg
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:08] [class-ss-page.php:119] Checking Content Identical:b517a8a702e64480a97872dc48a98f524db36a3b===. Value: FALSE
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/blur.png
[2024-10-21 10:29:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 741
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf4adecd-Ck8T4U.tmp
[2024-10-21 10:29:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/blur.png?simply_static_page=514
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/blur.png?simply_static_page=514
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:103] Filesize: 11597 bytes
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/blur.png
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf4adecd-Ck8T4U.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/blur.png
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:29:08] [class-ss-page.php:119] Checking Content Identical:6a3b5277a0f641d2aa66224468fc4457f3bc317a===. Value: FALSE
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/containers-announcement.png
[2024-10-21 10:29:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 741
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cf4c1094-yCdGLK.tmp
[2024-10-21 10:29:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/images/containers-announcement.png?simply_static_page=515
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/containers-announcement.png?simply_static_page=515
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:103] Filesize: 112752 bytes
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/containers-announcement.png
[2024-10-21 10:29:08] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cf4c1094-yCdGLK.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/images/containers-announcement.png
[2024-10-21 10:29:08] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
