[2024-10-16 22:43:31] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-16 22:43:31] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-10-16 22:43:31] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-16 22:43:37] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-16 22:43:37] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-16 22:43:37] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-16 22:43:42] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611\
[2024-10-16 22:43:42] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.985f012a6336ab21cb44.bundle.min.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/responsive-bar.min.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js.LICENSE.txt
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide.min.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/tabs.520bc2ed4560c561029e.bundle.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/tabs.c2af5be7f9cb3cdcf3d5.bundle.min.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-editor.2c35aafbe5bf0e127950.bundle.min.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-editor.2f2f7e0ea1e16387a004.bundle.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-path.376669dc13ce66a83828.bundle.min.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-path.376669dc13ce66a83828.bundle.min.js.LICENSE.txt
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-path.497ba3e4bfca1269225c.bundle.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/toggle.31881477c45ff5cf9d4d.bundle.min.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/toggle.d79746a764407a0828ee.bundle.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/video.78c625e89ab767d621c5.bundle.min.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/video.817bd6a65a1542503aac.bundle.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/wc-product-editor.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/wc-product-editor.min.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/web-cli.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/web-cli.min.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/web-cli.min.js.LICENSE.txt
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/webpack.runtime.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js
[2024-10-16 22:43:47] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/wp-audio.75f0ced143febb8cd31a.bundle.min.js
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/wp-audio.b8efdc046bc9df72a075.bundle.js
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/announcement.png
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Canvas.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Preview.jpg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Account.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Hello.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Setup.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/onboarding/Library.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/archive.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/error-404.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/footer.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/header.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/product.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/products.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/search-results.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/single-page.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/app/site-editor/single-post.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/blur.png
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/containers-announcement.png
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/contrast.png
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/eyedropper.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/go-pro.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/information.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/kit-is-live.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/left-1.png
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/left-2.png
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/right-1.png
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/library-connect/right-2.png
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/logo-icon.png
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/logo-panel.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/logo-platform.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/no-search-results.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/placeholder.png
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/images/unlock-sticky.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/arrow-negative.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/arrow.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/book-negative.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/book.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve-negative.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/drops-negative.svg
[2024-10-16 22:43:48] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/drops.svg
